customer_id,age,account_age_days,calls_per_day,avg_call_duration,unique_numbers_called,international_calls,sms_per_day,data_usage_gb,recharge_amount,sim_changes,device_changes,complaints_count,roaming_usage,late_payments,fraud_label
107308,43,79,396,0.3,205,537,1541,21.77,1,4,6,6,0,1,1
106819,73,96,160,7.42,55,41,90,2.82,20,1,2,2,0,1,0
105467,48,156,150,7.7,28,36,121,12.67,146,0,2,1,0,1,0
101145,60,242,673,2.67,267,414,968,4.76,39,2,7,5,0,1,1
105127,57,227,118,1.89,95,31,204,2.52,109,2,0,3,1,1,0
104468,23,740,65,9.14,8,40,177,10.18,74,1,2,3,1,0,0
100667,27,23,762,1.65,108,390,457,18.68,34,6,4,8,1,0,1
103019,24,138,902,2.44,305,494,507,15.0,59,9,5,2,0,0,1
100357,43,782,199,8.62,59,5,70,18.18,105,2,0,1,0,1,0
105063,32,105,909,2.88,256,234,349,16.58,50,2,1,8,1,0,1
102831,19,151,123,8.3,118,42,52,16.44,75,2,2,3,0,0,0
102783,60,100,69,3.81,69,31,202,14.39,73,2,1,1,0,0,0
101353,43,381,154,10.73,116,17,271,1.99,116,0,0,3,1,0,0
105131,43,955,195,5.63,89,29,41,21.66,127,1,0,1,0,1,0
100470,64,135,55,3.35,87,63,24,4.5,54,2,0,2,0,0,0
102703,49,1258,40,5.62,60,27,47,1.08,102,0,0,3,0,0,0
103330,60,288,199,10.07,70,13,180,23.29,69,0,0,3,0,0,0
103637,72,1027,201,11.53,28,23,215,4.16,90,2,0,1,0,0,0
101396,60,1443,23,8.66,24,33,144,4.7,130,1,1,0,0,1,0
103584,72,914,205,10.84,65,9,66,16.09,101,2,1,0,0,0,0
107179,35,85,966,2.07,332,228,625,10.63,7,3,4,10,1,0,1
105262,56,122,883,0.29,602,462,678,7.83,53,11,5,2,0,0,1
105645,36,863,130,1.72,20,45,240,29.55,124,1,1,3,0,0,0
103376,64,141,193,1.29,407,437,297,11.11,55,9,8,2,0,0,1
101256,43,436,32,11.53,6,63,199,1.0,64,0,2,1,0,0,0
106190,56,1430,52,8.42,74,41,243,17.02,115,2,2,2,0,0,0
103512,21,48,674,2.66,126,260,433,17.79,27,10,6,8,1,1,1
105651,49,1408,85,7.52,32,17,135,7.83,65,2,0,2,0,0,0
105778,54,1433,176,5.52,66,0,165,12.58,68,2,2,3,0,0,0
101250,64,56,532,0.98,689,465,854,7.74,30,5,10,11,1,1,1
105795,40,1353,131,7.75,104,41,249,14.47,57,0,0,3,0,0,0
105348,52,169,513,4.39,359,230,1165,11.43,54,11,2,11,0,1,1
107679,61,545,167,7.53,39,1,32,21.7,74,2,0,2,0,0,0
104298,73,1158,179,8.46,21,17,116,7.37,48,1,2,3,0,0,0
103284,68,463,41,9.31,90,1,91,21.23,62,2,2,3,0,0,0
102933,61,449,70,2.98,90,2,298,17.64,137,2,2,1,0,1,0
104175,24,973,214,4.09,39,32,244,9.26,40,0,2,1,0,0,0
105268,54,198,429,4.46,309,120,236,18.53,34,11,7,3,0,0,1
104910,36,1081,30,4.91,39,16,37,10.76,88,1,2,2,0,1,0
101852,36,28,932,2.69,173,450,1445,8.0,29,5,3,7,1,1,1
106316,71,183,116,3.04,67,31,219,0.26,135,0,1,1,0,0,0
106815,64,138,647,1.72,593,94,468,23.17,37,11,4,5,1,1,1
107482,21,23,807,0.29,380,426,1614,2.42,9,8,5,5,0,0,1
107777,31,1171,33,1.54,52,0,29,11.24,121,2,2,3,1,0,0
102105,55,944,46,4.6,93,8,231,7.61,85,0,1,2,0,0,0
100133,63,19,699,3.31,633,317,1340,19.36,36,9,5,1,1,1,1
105236,25,930,128,7.91,71,39,184,11.5,107,2,1,1,1,0,0
105029,72,11,127,3.85,219,430,1584,10.31,13,10,6,10,0,1,1
100928,49,296,197,11.4,30,44,196,20.23,106,2,1,3,0,0,0
100823,39,795,205,6.71,93,57,289,22.09,123,1,1,2,1,0,0
107271,57,434,30,7.31,24,64,250,18.94,81,1,1,2,0,0,0
101531,74,928,88,7.58,43,41,239,27.95,130,1,0,2,0,0,0
101214,55,565,150,3.01,64,12,274,14.56,122,1,0,1,1,0,0
100504,49,898,134,6.31,21,24,66,2.48,80,1,2,3,0,0,0
104285,48,1026,200,7.15,75,38,111,14.26,128,0,0,0,0,0,0
106491,71,1052,186,7.54,12,5,2,21.17,26,1,1,3,0,0,0
101996,26,1221,198,3.89,116,12,38,0.83,124,2,2,1,0,0,0
106530,32,344,59,7.95,58,6,93,2.39,21,2,0,2,0,0,0
103072,39,206,724,1.67,691,482,600,23.47,20,5,7,7,0,1,1
101958,57,197,989,0.78,94,153,1453,5.26,48,9,9,1,0,0,1
101384,50,893,99,7.51,81,44,233,20.98,50,0,0,2,0,1,0
100894,42,870,128,9.72,53,16,165,11.94,103,0,1,3,0,0,0
104924,20,1009,202,4.6,106,43,48,15.54,100,1,0,3,1,1,0
100455,51,632,75,6.22,110,65,70,5.62,39,0,1,1,0,0,0
106619,31,914,211,6.55,116,25,279,12.9,105,1,1,3,0,1,0
105779,57,18,800,3.01,202,532,1340,10.56,40,4,1,4,1,0,1
107806,48,1446,16,4.3,67,65,260,16.86,23,0,0,0,0,0,0
103709,32,51,910,1.53,602,413,542,24.45,7,11,1,1,1,1,1
107380,49,147,466,0.79,204,295,704,6.2,11,6,1,2,0,0,1
104849,66,654,96,3.85,113,18,47,20.99,26,2,2,1,0,0,0
104748,48,466,182,9.46,114,69,108,14.44,35,0,2,0,0,0,0
104268,68,303,108,11.91,5,31,220,22.87,49,0,2,3,0,1,0
103522,37,1299,173,9.94,3,33,282,4.32,113,0,1,3,0,0,0
104134,42,427,141,4.71,108,42,101,22.35,86,0,0,1,0,0,0
103602,27,120,953,0.95,567,525,1549,8.15,33,3,4,1,0,0,1
107813,51,163,83,6.62,58,11,120,19.29,28,0,0,3,0,0,0
100713,69,63,300,3.14,122,289,346,8.0,41,10,6,4,0,0,1
104186,35,710,41,3.13,112,65,11,10.22,112,1,1,0,0,0,0
102214,59,1371,46,11.7,2,12,278,1.01,105,2,1,3,0,0,0
105301,58,125,361,0.28,354,250,1085,19.49,55,2,6,2,0,1,1
102923,60,1407,67,6.34,106,47,20,1.68,91,0,2,1,1,1,0
107250,60,648,58,2.79,4,56,24,1.17,88,2,0,3,1,0,0
101810,62,1454,35,9.68,48,24,238,8.36,144,2,2,2,0,0,0
103486,30,362,114,3.98,59,48,96,5.91,21,2,2,1,0,0,0
103141,49,1045,11,3.92,118,59,208,26.13,79,1,1,0,0,0,0
101827,73,184,515,1.25,435,430,390,14.74,37,4,11,7,1,1,1
101155,69,90,11,5.13,41,59,243,14.09,27,0,1,1,0,0,0
101324,63,881,142,6.61,6,52,88,12.94,114,1,0,2,0,0,0
104312,58,513,98,5.4,51,66,241,1.36,83,0,0,0,1,1,0
100510,29,1024,78,6.81,76,38,281,22.35,34,2,1,0,0,0,0
101680,64,29,662,0.84,353,40,1020,14.67,2,7,8,8,0,1,1
100499,41,112,934,2.12,577,500,1557,15.48,59,3,4,1,1,0,1
107257,23,57,813,4.05,179,316,1098,1.22,29,2,8,2,1,0,1
101856,22,446,87,9.74,62,61,63,29.29,47,1,0,2,0,1,0
101388,52,1176,171,9.53,83,50,238,22.51,53,2,1,1,0,0,0
105615,51,29,538,1.18,272,482,1624,5.99,50,2,2,3,0,0,1
103719,73,562,180,11.46,68,28,248,3.8,87,2,2,2,0,0,0
102386,64,1156,144,8.18,47,44,41,30.0,86,1,2,0,0,0,0
105541,63,1358,28,11.29,58,50,37,0.95,123,0,2,2,0,0,0
103236,66,1054,125,11.87,85,62,215,28.23,107,1,0,1,0,0,0
106172,53,1272,159,5.92,76,35,240,20.45,86,1,2,1,0,0,0
101540,21,1019,7,7.55,39,51,81,14.15,26,2,0,2,0,0,0
101217,63,1211,12,8.83,117,51,140,2.19,144,0,2,3,0,0,0
102681,70,965,119,8.35,17,27,6,24.05,141,2,1,0,0,0,0
107817,21,869,132,3.69,71,57,119,22.25,25,2,0,2,0,0,0
102993,59,1478,24,7.49,60,57,24,13.15,138,2,0,0,0,0,0
105512,52,392,4,11.82,49,56,242,23.32,115,2,2,2,0,0,0
106313,65,207,173,5.64,73,28,3,17.18,115,1,1,2,1,1,0
101191,44,115,688,0.56,574,298,1090,22.34,43,9,6,10,1,1,1
105772,56,137,52,9.92,24,68,239,24.84,83,0,0,3,0,0,0
105293,27,1269,16,5.02,51,53,206,7.26,54,2,0,2,0,0,0
101542,31,98,915,0.76,150,442,761,18.66,4,10,7,1,0,1,1
103301,49,579,100,9.71,84,55,63,22.55,130,1,1,3,0,0,0
103324,58,978,186,9.65,97,37,122,15.25,42,1,1,2,0,0,0
107056,23,1164,143,8.92,47,24,190,28.49,42,0,1,2,0,1,0
102539,32,3,616,0.66,446,44,1224,23.75,21,11,5,10,1,0,1
100953,46,74,151,1.39,472,273,1405,16.27,20,3,1,4,1,0,1
107176,39,565,22,2.2,55,52,294,14.55,122,1,2,0,0,0,0
106731,55,277,108,10.33,24,10,115,18.43,108,2,1,3,0,0,0
104846,36,303,24,5.81,6,33,64,25.36,128,0,2,0,0,0,0
106801,20,1208,10,4.18,93,54,247,9.09,61,0,1,2,0,1,0
104330,24,888,160,2.13,84,16,189,12.16,34,2,0,3,0,0,0
100732,52,398,96,5.09,17,16,160,4.39,39,1,2,1,0,0,0
107988,19,845,213,3.68,31,47,130,7.72,85,2,0,0,1,0,0
101156,37,1191,14,9.53,114,61,25,27.94,117,0,2,2,0,0,0
107407,70,1028,40,11.42,26,6,107,17.75,56,0,0,2,0,0,0
103294,37,959,115,8.63,57,14,62,18.11,143,2,1,3,0,0,0
106541,50,185,631,1.06,471,292,719,9.6,27,9,10,4,1,0,1
102982,29,230,309,2.52,686,320,1514,10.81,11,6,8,7,0,0,1
105305,71,177,4,3.86,100,57,143,5.42,21,2,0,2,0,0,0
105161,63,1405,137,3.96,35,52,109,24.62,116,0,0,1,1,0,0
102156,55,938,127,3.64,116,3,178,25.61,55,1,1,2,0,0,0
101062,20,29,141,1.82,556,527,583,4.62,5,8,7,5,0,0,1
102616,31,342,93,5.88,35,19,222,4.66,45,0,0,0,0,1,0
101167,55,1410,170,2.59,24,10,71,28.58,45,1,1,1,0,0,0
103222,73,103,739,2.5,454,184,236,24.48,35,2,2,10,0,0,1
103636,31,119,96,7.08,116,25,221,27.16,121,1,2,2,0,0,0
105588,41,991,164,8.31,70,19,37,19.61,130,0,0,3,0,0,0
102938,34,108,9,11.09,39,7,134,2.53,112,1,2,3,0,0,0
107091,24,632,161,11.94,71,50,146,11.71,70,1,0,1,0,0,0
107192,53,8,589,2.7,200,217,805,15.26,23,3,5,3,1,1,1
104491,28,328,87,9.6,113,33,159,10.94,130,1,2,2,0,0,0
103140,33,164,969,0.26,310,347,911,1.87,56,2,5,5,0,1,1
104980,47,1332,200,5.6,2,19,222,21.78,81,1,1,2,0,1,0
100143,19,471,11,9.42,32,55,83,5.29,92,1,1,2,0,0,0
107921,29,13,661,1.04,543,330,630,13.66,41,2,6,3,1,0,1
103577,65,392,206,9.82,92,62,137,19.46,136,2,1,2,0,0,0
104946,56,84,817,1.45,565,72,768,24.58,19,11,4,5,1,1,1
102782,52,293,11,11.03,37,9,222,15.49,24,1,0,1,0,0,0
100717,58,1160,87,11.07,2,1,147,7.14,91,1,1,2,0,0,0
101819,40,682,47,5.18,45,19,231,10.11,71,2,1,1,0,1,0
102502,64,53,439,2.9,83,542,987,6.66,1,6,5,3,0,0,1
104360,37,824,131,6.47,98,49,136,11.47,116,1,0,1,0,0,0
104171,67,7,944,3.74,421,309,685,4.82,43,7,2,6,0,1,1
106588,19,246,990,1.2,130,146,457,20.92,59,2,6,8,1,0,1
100395,29,1411,179,2.78,71,19,65,28.55,132,2,2,2,0,0,0
105731,28,261,108,4.84,37,15,97,2.29,96,1,2,0,0,0,0
106320,30,1226,29,6.63,34,14,123,3.82,96,2,1,0,0,0,0
107186,63,1196,32,5.46,19,26,274,15.57,100,2,2,2,1,0,0
107724,57,1242,11,11.11,84,4,21,3.72,141,1,1,2,1,1,0
104492,42,845,64,9.96,50,14,276,10.6,115,0,2,2,0,0,0
101365,19,141,329,0.73,650,519,329,5.3,12,5,11,9,1,1,1
107292,55,672,126,5.79,30,29,211,21.31,76,1,0,3,0,0,0
105999,50,869,173,3.63,5,23,23,17.94,40,1,1,1,0,0,0
100595,26,224,754,2.88,669,215,1426,12.18,12,4,3,5,1,0,1
106205,32,12,248,4.22,394,171,1278,18.54,24,9,5,4,1,1,1
103952,60,1434,183,6.2,49,2,131,26.06,35,0,2,3,1,0,0
105392,46,762,25,7.54,48,57,66,16.45,34,1,0,0,1,0,0
105917,47,1191,115,2.03,66,43,184,22.56,52,2,0,1,0,0,0
104968,73,705,84,6.71,65,16,93,0.6,124,2,1,3,0,0,0
102914,59,216,661,3.65,491,413,1024,13.3,4,10,6,6,0,1,1
107876,38,141,888,3.89,176,515,1607,19.57,31,7,7,9,0,1,1
102326,73,226,965,3.73,627,359,229,11.08,38,10,1,11,1,1,1
105644,54,1064,35,1.75,4,50,268,29.06,51,1,0,2,0,0,0
103766,51,53,122,0.56,159,425,1041,21.05,56,3,4,5,0,1,1
103440,47,675,32,2.07,17,14,274,13.72,74,1,2,2,0,0,0
103851,37,113,443,2.91,509,62,823,14.28,30,6,9,7,0,1,1
104132,36,426,104,8.8,6,44,100,2.19,127,1,0,3,1,0,0
106806,66,544,58,2.52,63,6,253,0.93,116,2,2,1,0,0,0
107335,40,98,520,3.08,341,220,575,20.22,36,10,8,3,0,1,1
102143,32,109,156,4.63,4,58,201,13.51,67,0,1,1,0,0,0
107377,40,87,158,3.54,240,174,737,14.02,57,9,6,7,0,0,1
105073,55,231,760,0.67,246,276,1580,19.98,48,2,6,10,0,1,1
101571,41,804,167,2.96,16,67,37,21.59,53,2,0,3,0,0,0
104079,45,1482,100,4.84,63,23,55,9.83,91,2,2,3,0,0,0
101122,23,78,186,3.56,557,284,212,17.13,54,4,9,7,0,1,1
102786,28,24,681,3.31,467,410,580,20.3,24,6,2,7,0,1,1
106335,58,245,115,3.66,81,38,208,17.85,77,2,2,2,1,0,0
102967,53,664,126,2.74,2,66,207,18.9,145,1,2,3,0,0,0
102504,42,123,838,4.05,376,541,935,9.48,39,11,6,7,1,0,1
105988,38,69,386,4.25,461,485,880,18.46,41,5,5,7,1,1,1
103465,64,194,70,11.04,59,50,222,3.32,46,0,2,0,0,0,0
100675,34,110,397,1.62,145,196,1169,20.7,54,10,2,7,1,0,1
102808,52,1270,88,10.63,110,5,266,10.8,104,0,2,1,0,0,0
107164,74,676,96,6.4,34,59,165,7.57,116,1,2,3,0,0,0
103348,64,84,323,4.26,230,276,166,22.32,2,6,5,11,1,0,1
100728,52,624,46,6.03,3,60,115,1.12,71,2,0,2,1,0,0
100412,41,126,729,3.07,657,486,236,6.21,23,2,2,4,1,1,1
103146,47,972,196,3.3,13,37,298,2.7,86,2,1,2,0,0,0
101516,64,104,997,2.92,454,426,513,24.27,58,5,4,3,1,1,1
105745,18,519,170,8.82,113,55,15,12.36,31,2,2,1,0,0,0
100825,46,1474,77,9.3,10,46,76,16.84,51,1,2,1,1,0,0
103267,29,173,784,0.6,625,491,1331,21.87,14,11,3,9,0,1,1
103974,67,36,465,1.68,682,510,377,9.21,26,7,8,11,1,0,1
100616,29,346,21,4.7,53,42,67,5.62,63,1,2,0,0,0,0
100114,61,615,78,6.88,38,68,41,7.57,79,0,2,1,0,0,0
100417,56,605,170,3.25,107,3,197,3.9,31,0,1,1,0,0,0
103069,31,1059,12,7.68,19,14,176,26.31,27,2,2,1,0,1,0
101625,38,1211,216,5.1,112,28,259,29.98,30,2,1,3,0,0,0
107113,50,769,57,8.93,104,31,74,22.4,147,2,2,2,0,0,0
106748,26,1166,91,11.26,83,3,237,25.25,71,2,1,2,0,0,0
107916,29,229,822,2.59,350,249,708,20.22,41,7,11,11,1,1,1
104185,69,96,254,3.78,301,342,958,21.76,22,5,3,9,0,1,1
102896,24,103,228,4.21,467,445,1050,3.27,52,9,4,4,1,1,1
107468,31,1189,182,8.03,64,20,60,8.99,33,0,1,0,0,0,0
102082,46,835,73,11.69,45,9,243,27.35,26,2,2,0,1,1,0
100753,49,1015,8,6.01,19,65,172,19.98,73,1,0,1,0,1,0
102546,57,1494,28,11.17,46,19,117,10.7,128,2,0,2,0,0,0
103969,62,1399,34,1.66,29,52,272,28.65,46,0,0,1,0,0,0
103373,53,1416,194,9.06,71,54,201,15.28,147,0,0,2,0,0,0
105726,22,745,39,9.48,52,4,116,7.76,134,0,0,2,0,0,0
104107,71,1376,68,11.36,42,53,270,0.55,82,0,0,3,0,0,0
102444,47,815,109,11.34,26,19,52,2.12,84,2,2,2,0,0,0
104380,29,365,147,5.37,16,24,163,29.42,82,2,2,2,0,0,0
101066,20,381,119,9.82,80,51,49,6.17,137,2,0,1,0,1,0
103913,62,947,182,10.65,41,6,281,3.69,90,2,0,3,0,0,0
105287,24,1164,65,9.07,109,52,282,27.59,31,1,1,1,0,0,0
105536,22,144,136,8.73,57,54,243,29.43,94,1,2,0,0,0,0
105387,62,140,215,2.59,272,167,519,24.4,45,5,5,1,1,1,1
105732,40,127,902,4.47,366,352,575,19.02,33,8,5,5,1,1,1
103498,55,21,737,2.81,654,426,570,7.54,18,9,10,5,0,1,1
102738,38,244,193,4.11,616,90,1227,5.39,25,11,5,11,0,1,1
105052,37,809,58,1.61,72,3,42,19.19,37,0,0,3,0,0,0
104000,46,1176,87,9.4,28,8,20,20.8,111,1,0,2,0,0,0
101568,26,1075,140,11.52,73,32,116,26.98,138,0,1,0,0,0,0
102427,64,560,3,4.86,33,14,194,13.45,20,2,0,1,0,1,0
103746,33,261,129,11.32,23,58,293,10.62,132,1,2,1,0,0,0
106833,55,1343,199,6.78,23,66,196,8.26,145,2,0,0,0,0,0
107411,38,755,187,4.28,89,35,81,11.5,131,2,1,1,0,0,0
101687,48,1303,146,10.59,10,10,95,18.91,139,1,2,0,0,0,0
100851,69,650,166,8.65,8,65,222,27.21,57,0,0,3,0,0,0
103546,29,146,905,3.18,165,170,194,3.42,53,4,8,3,1,0,1
106303,26,12,659,1.24,455,157,1672,13.31,46,2,4,8,0,0,1
100895,61,448,112,6.24,87,41,202,16.82,49,1,0,0,0,0,0
104592,27,822,91,7.14,107,30,273,3.83,56,0,2,2,0,0,0
106401,38,228,384,2.79,222,253,1074,15.41,37,2,1,7,1,1,1
105878,59,119,72,2.56,116,23,293,2.88,71,1,2,3,0,0,0
100335,72,85,123,2.79,385,254,1521,5.04,47,6,10,7,0,1,1
102839,30,153,937,1.58,423,127,1241,13.51,28,3,10,4,0,1,1
103087,18,1158,34,3.2,98,32,264,7.24,123,2,0,1,0,0,0
104611,19,1018,143,2.69,36,37,298,11.9,100,2,0,3,0,0,0
101348,40,713,186,4.12,13,51,122,13.6,89,0,0,0,0,1,0
101015,45,846,104,10.66,88,8,63,10.68,135,0,2,2,0,1,0
102816,53,196,719,2.32,360,236,451,3.38,19,11,1,5,1,0,1
101631,68,1083,111,5.37,28,41,56,25.88,23,0,1,3,0,0,0
102489,31,62,331,1.24,636,82,1406,4.75,43,7,7,11,0,1,1
103730,38,96,832,1.84,380,290,1663,19.64,56,2,3,5,1,1,1
106905,28,304,58,8.06,94,62,14,18.69,147,2,1,2,0,0,0
103251,38,1351,93,4.44,114,13,150,12.3,30,2,1,2,0,0,0
107405,72,188,465,2.73,479,234,821,6.87,36,5,11,5,0,1,1
107267,25,112,489,4.35,655,34,1343,16.03,14,5,5,10,0,0,1
105877,65,646,31,5.02,52,4,194,11.33,136,1,2,0,0,0,0
106665,73,424,125,4.19,92,16,147,13.95,149,1,0,2,0,0,0
105881,27,1276,46,7.39,116,31,237,22.34,121,1,1,0,0,0,0
102070,64,39,516,3.55,90,526,1189,9.0,41,11,3,11,1,1,1
104452,36,900,171,1.54,73,42,240,28.35,125,1,1,1,0,0,0
107801,44,1194,91,10.17,49,25,230,13.23,117,0,1,3,0,0,0
105408,22,806,117,10.44,2,7,69,21.53,67,0,0,3,0,0,0
101635,48,1423,88,4.71,6,1,12,12.69,148,1,1,2,0,0,0
104646,33,715,122,7.23,104,26,74,21.45,33,1,2,2,0,0,0
106484,64,156,64,2.59,69,9,257,25.59,99,2,1,0,0,0,0
102479,62,22,196,3.47,619,187,1340,9.18,12,4,9,10,0,1,1
106617,32,249,762,0.66,195,466,901,16.82,40,11,2,4,0,0,1
102265,43,6,541,4.1,506,419,483,23.41,16,9,1,6,1,1,1
102959,21,145,678,2.13,380,544,1057,18.32,54,7,7,7,0,1,1
105323,69,586,58,2.31,49,12,97,15.2,37,2,2,3,0,0,0
107556,68,186,758,0.72,458,385,360,10.26,9,10,7,10,0,0,1
103059,61,1157,197,3.89,54,12,70,8.0,30,2,1,1,1,0,0
105053,25,405,42,10.1,40,41,96,3.84,49,1,1,2,1,0,0
105869,24,835,219,1.95,52,27,202,16.76,121,2,0,1,0,0,0
102141,20,234,798,0.6,546,316,767,24.86,6,9,8,6,0,1,1
105104,66,412,4,6.48,70,52,183,5.85,70,2,0,0,0,0,0
103118,33,211,860,3.85,397,437,965,23.26,48,10,7,6,0,1,1
105188,51,1079,208,4.41,17,39,8,0.77,149,1,1,3,0,0,0
107547,64,848,132,2.76,76,30,62,11.95,67,1,1,1,0,0,0
104045,63,40,558,3.26,408,270,958,5.15,14,3,4,5,1,1,1
103356,41,1397,36,2.51,70,25,182,25.54,140,1,1,0,1,0,0
102744,46,664,4,4.05,36,1,75,10.68,121,0,1,2,1,0,0
107253,44,636,87,8.71,9,65,89,6.5,64,0,1,2,0,0,0
105092,18,1074,9,3.32,117,16,257,14.2,141,0,0,3,1,0,0
103506,71,1191,127,9.71,104,1,115,15.4,121,1,0,1,1,1,0
101679,57,447,63,8.58,112,32,213,8.31,21,0,1,0,0,1,0
104249,37,244,232,2.82,448,133,1353,4.77,7,9,5,9,0,0,1
103147,34,226,577,4.45,682,515,1284,11.8,13,3,4,8,0,1,1
102294,26,321,101,3.78,47,61,222,8.84,24,0,2,2,0,0,0
107004,35,1263,101,7.77,78,57,108,11.22,131,1,0,2,0,0,0
106933,47,103,664,3.07,398,520,531,20.3,40,5,4,5,1,1,1
100580,33,335,176,10.47,62,14,193,7.35,121,1,1,3,0,0,0
101470,46,1058,165,6.86,17,17,138,14.76,38,1,0,2,0,0,0
104799,34,233,669,1.92,266,54,291,8.43,25,4,8,1,1,1,1
104070,39,1121,108,7.85,113,17,242,21.15,136,0,0,2,1,0,0
105308,58,137,569,2.36,307,296,1432,19.47,30,3,1,3,1,0,1
103343,28,296,173,11.99,79,44,121,25.95,103,0,1,3,1,0,0
104992,49,141,510,2.97,607,295,398,11.7,51,7,5,2,1,0,1
104583,19,65,922,4.4,114,357,577,9.41,14,11,1,2,0,0,1
103672,18,211,384,3.31,436,270,1366,11.84,55,11,10,3,1,0,1
100559,21,854,88,11.35,34,57,201,17.19,144,1,0,1,0,0,0
105237,66,759,9,5.89,27,63,162,22.82,46,2,0,2,0,1,0
105215,25,187,173,6.5,101,57,84,15.64,114,1,0,1,0,0,0
102849,52,93,748,4.06,391,347,270,7.64,39,3,4,8,1,0,1
100512,60,1208,6,7.03,68,11,100,17.24,85,1,2,2,0,0,0
104729,40,171,129,2.15,256,319,229,24.32,22,5,3,7,1,1,1
101081,51,108,152,1.86,37,57,137,29.23,86,1,1,1,0,1,0
101664,43,481,133,11.16,116,66,200,26.1,68,2,1,0,0,0,0
101012,33,222,217,4.41,51,37,56,10.56,139,0,1,2,0,0,0
101931,28,66,900,2.79,256,341,1332,15.27,23,6,6,6,1,0,1
101150,33,951,105,7.68,119,57,284,3.84,37,2,1,3,0,1,0
102838,21,121,84,1.52,110,16,41,1.54,35,1,1,3,0,1,0
105949,28,32,385,3.13,635,530,242,8.11,50,3,6,1,1,1,1
100116,27,933,94,3.03,6,19,264,18.59,20,0,1,3,0,0,0
100740,59,890,97,4.86,17,43,230,2.02,23,1,1,2,1,0,0
107675,64,1269,195,6.72,49,23,245,1.73,89,0,0,3,0,0,0
106070,56,191,125,4.06,132,145,1150,18.45,16,2,5,8,0,0,1
105177,47,1293,94,4.72,76,9,107,14.27,34,2,2,0,0,1,0
103675,57,1233,50,6.62,41,48,48,12.86,145,0,2,0,0,0,0
105906,42,176,154,2.23,346,251,1586,13.57,34,4,6,9,0,1,1
100830,27,534,151,8.5,53,48,134,25.75,43,1,0,0,0,0,0
100119,67,29,304,2.69,263,524,576,12.32,44,7,4,7,0,0,1
104752,34,100,601,0.47,241,322,311,21.11,1,6,3,2,1,0,1
107630,20,200,235,2.62,175,478,235,12.86,9,8,11,10,1,0,1
107572,34,268,153,7.24,44,41,3,17.66,61,1,2,3,1,0,0
107903,23,907,20,3.91,47,10,117,8.77,21,1,0,2,1,0,0
100635,33,642,98,5.24,102,60,86,20.74,137,0,0,3,0,0,0
104465,72,494,164,1.7,2,16,247,24.28,77,2,0,3,0,0,0
104364,56,817,123,9.54,19,24,137,27.68,41,1,1,0,0,0,0
106799,41,189,570,2.46,422,361,654,15.77,37,5,2,5,1,1,1
107079,36,1117,7,8.55,104,7,261,5.52,93,2,0,2,0,0,0
106966,35,1191,14,2.03,82,59,246,0.52,64,1,1,0,0,0,0
107010,44,138,267,3.96,547,172,1444,24.32,17,5,1,1,1,1,1
104142,28,393,167,7.2,103,31,202,20.07,34,2,2,1,0,1,0
107027,22,103,99,3.27,97,44,22,10.03,32,1,1,0,0,0,0
100991,35,108,306,3.96,127,297,876,21.09,38,8,5,9,0,0,1
100876,72,266,63,8.83,80,38,225,14.92,28,1,0,1,1,0,0
104869,69,219,462,1.1,429,548,1150,23.85,57,7,10,2,1,0,1
105315,27,471,20,4.52,67,65,130,13.24,108,1,0,0,0,0,0
105222,62,13,934,0.95,254,290,924,5.78,19,10,8,11,1,1,1
100004,40,1365,190,4.92,81,52,280,10.83,143,0,0,0,0,0,0
103051,62,682,79,5.6,61,66,95,26.05,141,2,0,2,0,0,0
105691,43,729,140,3.75,53,36,153,3.37,90,0,0,3,0,0,0
103124,69,204,277,0.87,275,460,873,15.47,7,5,9,8,0,0,1
106407,33,1347,84,5.3,34,64,281,27.67,44,2,2,3,1,0,0
107136,51,809,88,4.32,32,51,199,20.82,146,2,1,3,0,1,0
102660,54,441,97,2.31,3,68,116,0.33,149,0,0,1,0,0,0
102491,55,818,34,6.18,118,64,214,0.72,96,1,1,3,0,0,0
107146,19,758,108,9.37,76,34,133,21.77,144,2,1,2,0,1,0
105173,21,125,934,2.61,372,102,1424,8.5,36,2,11,9,0,1,1
103854,38,1214,127,8.58,32,5,170,19.25,147,1,0,0,1,0,0
104933,66,141,477,0.75,98,59,1387,1.81,40,7,4,5,0,1,1
104777,71,1245,199,5.69,97,18,42,29.26,70,2,1,0,0,0,0
101715,21,78,495,0.89,612,166,983,9.94,35,9,5,3,0,0,1
106448,42,608,126,6.47,41,20,162,19.3,110,1,0,1,0,0,0
106713,65,834,117,7.8,96,38,161,13.58,20,1,0,3,1,0,0
106457,42,936,169,3.52,118,3,197,18.38,43,2,2,2,1,0,0
106293,61,243,739,3.83,308,152,384,7.61,49,7,4,6,1,0,1
101148,66,10,342,1.29,547,351,524,21.94,28,3,4,6,1,1,1
103261,72,735,143,6.36,113,8,61,14.63,145,1,2,3,0,0,0
100574,28,1037,136,8.56,45,39,47,24.4,67,2,0,3,0,0,0
103769,38,43,331,2.62,142,516,629,3.36,44,10,8,11,1,1,1
103736,67,399,191,3.19,48,56,130,5.69,42,0,0,2,0,0,0
104146,27,644,166,7.87,116,47,282,5.59,95,1,1,1,0,0,0
100853,52,533,45,2.38,19,64,281,8.38,125,0,2,3,0,0,0
101982,34,797,170,3.43,8,22,117,2.2,120,0,2,1,0,0,0
